iterations,fitness,time taken,time since start,fitness array
1,6.83333333333,0.0,0.05965852737426758,[6.833333333333333]
2,3.0,0.0,0.07319402694702148,[3.0]
3,4.16666666667,0.0,0.08372640609741211,[4.166666666666667]
4,1.16666666667,0.0,0.09876537322998047,[1.1666666666666667]
5,2.33333333333,0.0,0.11280059814453125,[2.3333333333333335]
6,5.83333333333,0.0,0.12733817100524902,[5.833333333333333]
7,2.66666666667,0.0,0.14087462425231934,[2.6666666666666665]
8,3.0,0.0,0.15791964530944824,[3.0]
9,2.83333333333,0.0,0.18298625946044922,[2.8333333333333335]
10,4.16666666667,0.0,0.2145707607269287,[4.166666666666667]
11,4.33333333333,0.0,0.2326188087463379,[4.333333333333333]
12,5.33333333333,0.0,0.2501649856567383,[5.333333333333333]
13,3.66666666667,0.0,0.2743215560913086,[3.6666666666666665]
14,4.16666666667,0.0,0.2918734550476074,[4.166666666666667]
15,3.66666666667,0.0,0.3119220733642578,[3.6666666666666665]
16,3.5,0.0,0.3329782485961914,[3.5]
17,2.33333333333,0.0,0.35954952239990234,[2.3333333333333335]
18,5.66666666667,0.0,0.38613295555114746,[5.666666666666667]
19,4.33333333333,0.0,0.4121887683868408,[4.333333333333333]
20,3.83333333333,0.0,0.44277048110961914,[3.8333333333333335]
21,4.66666666667,0.0,0.46683502197265625,[4.666666666666667]
22,2.33333333333,0.0,0.49591898918151855,[2.3333333333333335]
23,2.83333333333,0.0,0.525496244430542,[2.8333333333333335]
24,4.16666666667,0.0,0.5510587692260742,[4.166666666666667]
25,3.66666666667,0.0,0.5761253833770752,[3.6666666666666665]
26,5.0,0.0,0.6011922359466553,[5.0]
27,1.16666666667,0.0,0.6282634735107422,[1.1666666666666667]
28,3.5,0.0,0.6483180522918701,[3.5]
29,4.33333333333,0.0,0.6653628349304199,[4.333333333333333]
30,3.0,0.0,0.6839115619659424,[3.0]
31,4.16666666667,0.0,0.7094807624816895,[4.166666666666667]
32,4.5,0.0,0.7300350666046143,[4.5]
33,3.83333333333,0.0,0.7490849494934082,[3.8333333333333335]
34,4.5,0.0,0.7761573791503906,[4.5]
35,4.33333333333,0.0,0.8032305240631104,[4.333333333333333]
36,1.0,0.0,0.8247871398925781,[1.0]
37,2.5,0.0,0.8428359031677246,[2.5]
38,2.0,0.0,0.864893913269043,[2.0]
39,5.16666666667,0.0,0.8914642333984375,[5.166666666666667]
40,3.5,0.0,0.9105298519134521,[3.5]
41,3.66666666667,0.0,0.9310846328735352,[3.6666666666666665]
42,0.5,0.0,0.9546477794647217,[0.5]
43,4.16666666667,0.0,0.9792139530181885,[4.166666666666667]
44,3.66666666667,0.0,0.9982686042785645,[3.6666666666666665]
45,4.16666666667,0.0,1.0253357887268066,[4.166666666666667]
46,4.33333333333,0.0,1.0488977432250977,[4.333333333333333]
47,4.5,0.0,1.0684514045715332,[4.5]
48,3.66666666667,0.0,1.0829920768737793,[3.6666666666666665]
49,3.5,0.0,1.1120662689208984,[3.5]
50,0.833333333333,0.0,1.1341257095336914,[0.8333333333333334]
51,2.0,0.0,1.1611976623535156,[2.0]
52,3.5,0.0,1.1837608814239502,[3.5]
53,2.16666666667,0.01,1.2108302116394043,[2.1666666666666665]
54,3.16666666667,0.0,1.2303810119628906,[3.1666666666666665]
55,2.83333333333,0.0,1.250936508178711,[2.8333333333333335]
56,2.0,0.0,1.2770063877105713,[2.0]
57,2.5,0.0,1.2980616092681885,[2.5]
58,3.16666666667,0.0,1.3216283321380615,[3.1666666666666665]
59,2.83333333333,0.0,1.3461897373199463,[2.8333333333333335]
60,1.83333333333,0.0,1.3667452335357666,[1.8333333333333333]
61,3.33333333333,0.0,1.392812967300415,[3.3333333333333335]
62,1.66666666667,0.0,1.4128663539886475,[1.6666666666666667]
63,4.83333333333,0.0,1.4394385814666748,[4.833333333333333]
64,5.0,0.0,1.4655067920684814,[5.0]
65,1.5,0.0,1.494584083557129,[1.5]
66,2.33333333333,0.0,1.517646074295044,[2.3333333333333335]
67,4.33333333333,0.0,1.5502326488494873,[4.333333333333333]
68,2.33333333333,0.0,1.5752990245819092,[2.3333333333333335]
69,3.16666666667,0.0,1.598862886428833,[3.1666666666666665]
70,2.16666666667,0.0,1.625436782836914,[2.1666666666666665]
71,4.5,0.0,1.6504991054534912,[4.5]
72,3.33333333333,0.0,1.6825840473175049,[3.3333333333333335]
73,5.16666666667,0.0,1.7156741619110107,[5.166666666666667]
74,2.66666666667,0.0,1.7447497844696045,[2.6666666666666665]
75,4.0,0.0,1.7748327255249023,[4.0]
76,2.33333333333,0.0,1.799914836883545,[2.3333333333333335]
77,4.0,0.0,1.8234786987304688,[4.0]
78,6.5,0.0,1.8470406532287598,[6.5]
79,4.66666666667,0.0,1.872610330581665,[4.666666666666667]
80,4.33333333333,0.0,1.8956713676452637,[4.333333333333333]
81,3.5,0.0,1.9147214889526367,[3.5]
82,3.33333333333,0.0,1.9407908916473389,[3.3333333333333335]
83,5.5,0.0,1.9658572673797607,[5.5]
84,8.16666666667,0.0,1.9894254207611084,[8.166666666666666]
85,3.33333333333,0.0,2.0195047855377197,[3.3333333333333335]
86,6.66666666667,0.0,2.0521016120910645,[6.666666666666667]
87,3.66666666667,0.0,2.0801608562469482,[3.6666666666666665]
88,2.33333333333,0.0,2.1113133430480957,[2.3333333333333335]
89,3.5,0.0,2.142897367477417,[3.5]
90,2.66666666667,0.0,2.1674630641937256,[2.6666666666666665]
91,2.66666666667,0.0,2.2015540599823,[2.6666666666666665]
92,5.5,0.0,2.233638286590576,[5.5]
93,1.16666666667,0.0,2.2667272090911865,[1.1666666666666667]
94,3.33333333333,0.0,2.298811674118042,[3.3333333333333335]
95,4.0,0.0,2.3193819522857666,[4.0]
96,5.5,0.0,2.3474416732788086,[5.5]
97,2.5,0.0,2.371004819869995,[2.5]
98,4.16666666667,0.0,2.398076295852661,[4.166666666666667]
99,3.5,0.0,2.420638084411621,[3.5]
100,1.16666666667,0.0,2.447709321975708,[1.1666666666666667]
101,3.0,0.0,2.4752819538116455,[3.0]
102,1.16666666667,0.0,2.499847173690796,[1.1666666666666667]
103,3.0,0.0,2.5299265384674072,[3.0]
104,6.83333333333,0.0,2.5559959411621094,[6.833333333333333]
105,2.66666666667,0.0,2.577052593231201,[2.6666666666666665]
106,1.16666666667,0.0,2.6056299209594727,[1.1666666666666667]
107,4.66666666667,0.0,2.6327035427093506,[4.666666666666667]
108,2.83333333333,0.0,2.655761241912842,[2.8333333333333335]
109,2.83333333333,0.0,2.6813297271728516,[2.8333333333333335]
110,1.66666666667,0.0,2.7074015140533447,[1.6666666666666667]
111,3.83333333333,0.0,2.730961561203003,[3.8333333333333335]
112,1.33333333333,0.0,2.753523111343384,[1.3333333333333333]
113,2.66666666667,0.0,2.7831010818481445,[2.6666666666666665]
114,3.66666666667,0.0,2.8101868629455566,[3.6666666666666665]
115,2.66666666667,0.0,2.829726219177246,[2.6666666666666665]
116,5.5,0.0,2.8593037128448486,[5.5]
117,0.833333333333,0.0,2.881869077682495,[0.8333333333333334]
118,3.66666666667,0.0,2.9064290523529053,[3.6666666666666665]
119,2.5,0.0,2.9314959049224854,[2.5]
120,0.833333333333,0.0,2.961575508117676,[0.8333333333333334]
121,3.66666666667,0.0,2.982632875442505,[3.6666666666666665]
122,5.66666666667,0.0,3.013714551925659,[5.666666666666667]
123,2.0,0.0,3.0432941913604736,[2.0]
124,0.5,0.0,3.0708718299865723,[0.5]
125,6.33333333333,0.0,3.099442481994629,[6.333333333333333]
126,2.5,0.0,3.1315276622772217,[2.5]
127,2.16666666667,0.0,3.1580991744995117,[2.1666666666666665]
128,2.83333333333,0.0,3.190185546875,[2.8333333333333335]
129,4.83333333333,0.0,3.2192623615264893,[4.833333333333333]
130,3.33333333333,0.0,3.2448291778564453,[3.3333333333333335]
131,3.0,0.0,3.2789223194122314,[3.0]
132,1.33333333333,0.0,3.3034918308258057,[1.3333333333333333]
133,3.0,0.0,3.329054355621338,[3.0]
134,4.66666666667,0.0,3.3596343994140625,[4.666666666666667]
135,4.83333333333,0.0,3.3837013244628906,[4.833333333333333]
136,5.66666666667,0.0,3.410770893096924,[5.666666666666667]
137,2.5,0.0,3.43483567237854,[2.5]
138,2.33333333333,0.0,3.463912010192871,[2.3333333333333335]
139,5.33333333333,0.0,3.4924888610839844,[5.333333333333333]
140,6.33333333333,0.0,3.516552448272705,[6.333333333333333]
141,2.0,0.0,3.547635078430176,[2.0]
142,3.0,0.01,3.5762112140655518,[3.0]
143,1.5,0.01,3.6258487701416016,[1.5]
144,6.66666666667,0.0,3.6990394592285156,[6.666666666666667]
145,4.16666666667,0.0,3.782259941101074,[4.166666666666667]
146,5.16666666667,0.0,3.8674886226654053,[5.166666666666667]
147,3.66666666667,0.01,3.9727697372436523,[3.6666666666666665]
148,3.5,0.0,4.063007831573486,[3.5]
149,4.33333333333,0.0,4.145225286483765,[4.333333333333333]
150,4.0,0.01,4.241482734680176,[4.0]
151,4.33333333333,0.0,4.311168909072876,[4.333333333333333]
152,6.5,0.0,4.410935640335083,[6.5]
153,2.5,0.01,4.505186080932617,[2.5]
154,3.83333333333,0.0,4.589442491531372,[3.8333333333333335]
155,4.83333333333,0.01,4.680684328079224,[4.833333333333333]
156,5.66666666667,0.01,4.7924699783325195,[5.666666666666667]
157,4.33333333333,0.01,4.894239902496338,[4.333333333333333]
158,4.33333333333,0.01,4.994014501571655,[4.333333333333333]
159,4.33333333333,0.0,5.08475136756897,[4.333333333333333]
160,4.0,0.01,5.201560974121094,[4.0]
161,1.66666666667,0.03,5.394073486328125,[1.6666666666666667]
162,3.0,0.01,5.5600152015686035,[3.0]
163,6.16666666667,0.0,5.641227722167969,[6.166666666666667]
164,2.66666666667,0.0,5.749018669128418,[2.6666666666666665]
165,4.0,0.02,5.898914337158203,[4.0]
166,3.0,0.02,6.011215448379517,[3.0]
167,5.66666666667,0.0,6.110476493835449,[5.666666666666667]
