iterations,fitness,time taken,time since start,fitness array
1,0.166666666667,0.01,0.06066155433654785,[0.16666666666666666]
2,0.333333333333,0.01,0.08273124694824219,[0.3333333333333333]
3,0.166666666667,0.0,0.10132384300231934,[0.16666666666666666]
4,0.166666666667,0.0,0.12032151222229004,[0.16666666666666666]
5,0.166666666667,0.01,0.13435769081115723,[0.16666666666666666]
6,0.5,0.0,0.16092848777770996,[0.5]
7,0.0,0.0,0.1804804801940918,[0.0]
8,0.5,0.0,0.21014404296875,[0.5]
9,0.166666666667,0.0,0.2347102165222168,[0.16666666666666666]
10,0.333333333333,0.01,0.2617819309234619,[0.3333333333333333]
11,0.333333333333,0.0,0.27832555770874023,[0.3333333333333333]
12,0.833333333333,0.0,0.2973761558532715,[0.8333333333333334]
13,0.333333333333,0.01,0.3254513740539551,[0.3333333333333333]
14,0.5,0.0,0.35101866722106934,[0.5]
15,1.0,0.0,0.3821074962615967,[1.0]
16,0.333333333333,0.01,0.4197123050689697,[0.3333333333333333]
17,0.833333333333,0.0,0.45128631591796875,[0.8333333333333334]
18,0.333333333333,0.01,0.4833714962005615,[0.3333333333333333]
19,0.5,0.01,0.5159578323364258,[0.5]
20,0.0,0.01,0.5400214195251465,[0.0]
21,0.5,0.0,0.5670979022979736,[0.5]
22,0.333333333333,0.0,0.5876498222351074,[0.3333333333333333]
23,0.333333333333,0.0,0.6147220134735107,[0.3333333333333333]
24,0.333333333333,0.01,0.639289140701294,[0.3333333333333333]
25,0.166666666667,0.0,0.665355920791626,[0.16666666666666666]
26,0.333333333333,0.0,0.6909244060516357,[0.3333333333333333]
27,0.5,0.0,0.7124843597412109,[0.5]
28,0.5,0.01,0.7355453968048096,[0.5]
29,0.0,0.01,0.7621121406555176,[0.0]
30,0.333333333333,0.01,0.7871811389923096,[0.3333333333333333]
31,0.666666666667,0.01,0.8047270774841309,[0.6666666666666666]
32,0.333333333333,0.0,0.8333039283752441,[0.3333333333333333]
33,0.333333333333,0.0,0.8638830184936523,[0.3333333333333333]
