iterations,fitness,time taken,time since start,fitness array
5,35.5,0.19,0.19898605346679688,[35.5]
10,29.3333333333,0.19,0.4095492362976074,[29.333333333333332]
15,31.8333333333,0.19,0.6216120719909668,[31.833333333333332]
20,29.0,0.19,0.82916259765625,[29.0]
25,32.1666666667,0.2,1.0502593517303467,[32.166666666666664]
30,30.0,0.24,1.307957410812378,[30.0]
35,30.0,0.2,1.533064365386963,[30.0]
40,34.1666666667,0.2,1.7496469020843506,[34.166666666666664]
45,30.3333333333,0.19,1.9627087116241455,[30.333333333333332]
50,35.5,0.2,2.1742711067199707,[35.5]
55,32.6666666667,0.2,2.395840883255005,[32.666666666666664]
60,30.6666666667,0.2,2.619572877883911,[30.666666666666668]
65,32.8333333333,0.21,2.85819935798645,[32.833333333333336]
70,30.1666666667,0.22,3.125372886657715,[30.166666666666668]
75,32.5,0.23,3.38106107711792,[32.5]
80,28.1666666667,0.27,3.726978302001953,[28.166666666666668]
85,33.1666666667,0.23,3.9971961975097656,[33.166666666666664]
90,30.6666666667,0.33,4.387233257293701,[30.666666666666668]
95,32.3333333333,0.25,4.670992851257324,[32.333333333333336]
100,29.1666666667,0.3,5.020008563995361,[29.166666666666668]
105,32.0,0.21,5.27868390083313,[32.0]
110,29.5,0.26,5.569544315338135,[29.5]
115,32.0,0.23,5.837246894836426,[32.0]
120,30.0,0.22,6.089664459228516,[30.0]
125,33.6666666667,0.23,6.357115745544434,[33.666666666666664]
130,30.6666666667,0.21,6.606273651123047,[30.666666666666668]
135,31.0,0.2,6.835885524749756,[31.0]
140,28.6666666667,0.19,7.0534632205963135,[28.666666666666668]
145,32.3333333333,0.2,7.2876269817352295,[32.333333333333336]
150,33.5,0.2,7.518258094787598,[33.5]
155,34.0,0.2,7.741323709487915,[34.0]
160,30.1666666667,0.19,7.963409662246704,[30.166666666666668]
165,33.8333333333,0.23,8.22411847114563,[33.833333333333336]
170,31.3333333333,0.19,8.463743686676025,[31.333333333333332]
175,28.6666666667,0.19,8.68042254447937,[28.666666666666668]
180,36.1666666667,0.2,8.918620109558105,[36.166666666666664]
185,34.1666666667,0.21,9.173659086227417,[34.166666666666664]
190,31.8333333333,0.2,9.437358379364014,[31.833333333333332]
195,29.5,0.2,9.670687675476074,[29.5]
200,29.8333333333,0.24,9.938518285751343,[29.833333333333332]
205,28.3333333333,0.23,10.200252771377563,[28.333333333333332]
210,34.5,0.3,10.537647724151611,[34.5]
215,30.1666666667,0.26,10.83012342453003,[30.166666666666668]
220,34.3333333333,0.25,11.113914251327515,[34.333333333333336]
225,31.3333333333,0.25,11.394159078598022,[31.333333333333332]
230,29.1666666667,0.22,11.64786410331726,[29.166666666666668]
235,33.0,0.23,11.912729501724243,[33.0]
240,32.3333333333,0.24,12.184901237487793,[32.333333333333336]
245,30.3333333333,0.24,12.45382809638977,[30.333333333333332]
250,34.0,0.2,12.684424877166748,[34.0]
255,32.8333333333,0.21,12.929668188095093,[32.833333333333336]
260,31.0,0.21,13.178220748901367,[31.0]
265,31.0,0.23,13.467050790786743,[31.0]
270,30.3333333333,0.24,13.754315376281738,[30.333333333333332]
275,31.1666666667,0.24,14.020030975341797,[31.166666666666668]
280,31.0,0.27,14.331363677978516,[31.0]
285,30.6666666667,0.24,14.599671363830566,[30.666666666666668]
